n_paragraphs,n_sections,FRE,title_len,art_len,0,1,2,3,4,5,6,7,8,9,2017,2018,2019,2020,2021,2022,top5,top10
41,8,64.3,81,10587,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
40,6,69.72,37,5499,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
46,1,58.11,142,5219,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
16,5,55.17,42,12389,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
12,1,81.93,90,4150,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
26,4,69.41,58,7663,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
11,5,65.42,16,1709,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
41,8,52.29,48,11791,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
31,7,65.12,48,4280,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
25,5,59.94,72,4895,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
14,1,72.56,39,2339,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
23,1,73.37,33,3271,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
16,4,63.49,38,4639,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
18,2,51.62,66,2744,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
15,9,61.87,56,5621,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
9,1,59.43,113,2532,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
25,4,64.0,51,8319,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0
30,1,64.51,24,4676,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
39,1,58.18,23,6407,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
16,3,63.09,116,3676,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
10,1,58.62,28,5117,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
24,1,24.68,80,3715,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
22,5,51.48,54,9313,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
14,1,27.56,98,8212,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
9,1,62.27,33,3912,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
15,1,62.21,51,8230,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
13,1,63.63,57,4097,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
29,1,64.3,40,5490,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
21,1,63.93,43,4774,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
36,9,57.5,33,6431,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
28,2,55.44,28,9490,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
77,14,52.09,46,19696,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
46,9,66.17,77,8302,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0
3,1,47.79,43,1302,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
21,1,46.78,51,2229,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
50,8,73.78,28,4628,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
69,7,61.46,50,12951,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
9,1,51.28,84,4017,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
18,1,73.58,61,5260,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
26,1,62.78,38,8127,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
14,1,22.24,44,4240,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
65,1,35.27,28,15794,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
26,2,54.42,28,2405,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
12,1,28.77,91,5116,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
11,4,55.37,36,3149,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
18,5,43.22,47,3156,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
9,1,47.93,119,4417,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
16,1,48.33,39,6761,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
25,1,63.73,21,6623,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
42,7,40.38,18,11105,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
4,1,15.1,148,2754,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
8,1,56.29,41,5688,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
6,1,34.56,195,2541,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
23,1,72.36,63,3821,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0
15,1,58.52,51,8150,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0
10,1,62.17,23,4330,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
40,8,72.05,39,5860,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
99,10,59.43,61,15057,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0
21,1,56.45,62,4397,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
23,1,50.8,50,4558,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
28,1,61.36,44,9350,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
10,1,56.25,41,4849,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
45,1,49.45,45,10220,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0
86,30,61.16,43,5368,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0
39,1,69.01,37,6137,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0
13,1,74.93,25,3290,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
10,6,62.48,142,4311,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
46,1,59.43,75,12631,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
14,1,67.79,43,4822,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
12,1,57.81,38,4631,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
27,8,47.59,77,6423,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
7,4,46.2,50,2685,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
30,5,62.88,84,4902,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
41,1,53.0,44,6807,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0
26,8,59.94,61,5129,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
27,3,27.56,43,4545,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
37,10,48.74,40,12129,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
27,1,52.6,55,5933,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
12,1,52.9,84,3578,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
18,1,54.22,44,7808,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
4,1,60.04,47,936,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
14,3,52.8,64,3929,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
24,3,71.65,41,7464,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0
21,6,66.64,42,4973,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
26,1,51.28,37,5959,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
16,5,61.97,28,7320,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
15,1,47.28,70,6940,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
16,1,57.06,38,5405,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
12,5,62.48,99,4454,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
32,10,55.37,40,7861,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
22,1,61.26,43,4877,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
12,6,56.15,16,1612,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
40,1,76.86,37,8892,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
61,16,49.96,53,18724,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
20,1,39.37,120,5790,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
12,1,55.58,39,8131,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
28,1,73.37,52,9459,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
15,1,58.69,98,3222,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
47,1,52.7,60,11387,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
40,8,44.78,57,9552,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
25,1,44.34,34,7728,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
16,1,45.53,6,6913,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
8,6,54.97,8,3890,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
50,9,64.81,78,12732,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
43,4,65.42,44,7210,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
16,1,57.61,131,4141,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
109,9,71.34,68,15505,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0
21,5,72.05,29,5592,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
7,1,61.97,30,1553,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
16,3,25.16,49,2853,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
12,6,63.9,16,1550,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
4,1,71.55,25,854,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
19,1,54.42,53,3814,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
21,1,71.65,47,4120,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
25,4,59.94,26,5382,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
33,3,73.98,55,8426,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
6,1,67.59,60,3023,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
19,0,42.85,22,7729,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
8,1,73.27,25,2111,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0
19,1,44.34,61,9402,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0
12,1,70.73,69,3553,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
15,2,43.53,56,5006,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
12,3,49.04,33,4992,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
15,6,67.35,24,4616,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
13,1,61.26,12,3711,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
9,1,51.58,50,4319,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
23,4,74.49,95,3941,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.0,5.0
35,6,57.61,41,7888,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
71,9,72.87,46,10039,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
26,3,64.14,41,5124,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
19,1,65.12,47,7204,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
31,4,66.13,63,4079,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0
11,1,63.09,24,3863,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
34,6,69.01,65,7679,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
15,5,49.65,69,8484,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
11,1,49.35,39,6664,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0
6,1,54.66,33,7906,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
12,1,50.36,44,6106,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
17,5,44.88,59,11051,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
28,1,59.84,65,9259,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0
37,10,41.4,34,8074,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
16,1,56.96,46,4250,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
113,1,67.69,39,27712,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
50,1,53.41,150,13395,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
41,1,82.75,45,6112,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0
70,8,66.88,88,10831,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.0,2.0
21,2,51.82,63,3772,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
14,1,48.13,31,2701,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
41,2,41.8,32,5366,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
18,8,51.58,40,5113,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
29,1,63.83,49,6906,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
44,10,69.52,41,9799,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
3,1,45.59,34,1742,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
11,3,63.39,72,2279,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0
20,10,30.3,59,4610,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
17,2,60.24,56,4960,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
8,1,56.05,72,3442,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
24,10,31.92,26,5489,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
9,1,49.86,42,2708,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
11,5,58.42,19,4489,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
24,3,44.03,72,9995,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
6,1,60.65,42,2707,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
45,2,59.03,47,12183,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
22,1,62.48,97,3699,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
9,1,64.0,24,1201,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0
13,4,39.67,58,6524,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
31,4,72.05,94,6206,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.0,6.0
24,1,76.22,21,4383,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
22,1,53.51,53,5005,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
31,4,70.33,38,7846,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
56,5,49.45,43,16353,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
15,1,71.85,55,3483,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
30,1,73.37,24,9464,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
21,4,54.83,38,4171,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
50,8,52.9,49,14384,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
4,1,65.93,41,708,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
18,1,49.96,38,6578,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
24,1,70.53,111,3407,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,2.0
35,3,56.05,63,8165,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
9,1,49.86,93,4496,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
18,2,52.73,42,10271,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
22,2,65.73,51,3327,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0
115,9,77.87,43,16090,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0
54,1,74.08,57,8535,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0
8,1,59.43,53,1121,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
16,1,62.31,29,3307,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
15,1,46.71,17,8690,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
12,4,26.51,41,4431,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
21,3,51.89,23,7925,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
17,1,71.65,46,7686,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
13,1,71.85,83,2829,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
14,1,53.61,46,3447,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
29,1,61.46,62,5252,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
102,9,40.99,70,25044,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
8,1,46.1,40,4993,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0
54,2,70.43,84,8069,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,2.0
10,1,69.92,66,2753,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
23,2,38.66,37,7195,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
21,1,66.03,53,6981,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
23,2,50.6,42,12830,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
15,1,67.35,90,3215,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
16,1,71.65,70,2972,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0
12,4,54.73,58,5902,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
24,2,63.09,116,5227,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
48,1,70.53,87,15013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
13,7,64.91,34,3175,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
7,1,53.44,30,4445,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
18,1,43.73,16,5828,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
16,8,73.27,16,2201,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
39,1,53.0,30,7949,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
41,3,63.39,28,11504,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
32,6,40.31,116,12872,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0
23,5,71.34,64,6461,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
11,1,61.97,38,2815,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
26,6,46.06,36,3602,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0
12,1,61.46,40,4433,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
36,7,44.95,41,10809,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
21,4,51.38,42,7379,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
11,1,67.45,69,2877,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
35,4,63.8,94,8136,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.0,8.0
20,1,54.73,94,2735,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
19,7,53.81,50,4261,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
8,1,73.17,49,4292,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
34,4,69.82,47,8969,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0
20,1,62.78,34,6435,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
26,1,61.56,65,5951,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
29,1,58.82,114,4943,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
12,1,64.24,39,7645,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0
19,6,72.36,20,4017,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
28,1,72.87,48,3531,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.0,2.0
22,1,63.7,45,5521,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
30,14,61.97,63,7819,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
23,1,67.38,40,5621,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
30,10,54.83,70,8202,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
17,6,37.5,57,5166,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0
37,11,50.67,73,9338,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
64,1,49.04,41,12233,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
12,1,69.31,25,1076,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
14,5,50.7,57,1666,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
12,7,48.81,16,1854,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0
10,4,63.09,23,2570,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
61,5,76.93,72,6541,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
17,1,55.17,56,4184,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0
40,7,37.0,49,6050,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
6,1,63.22,28,3946,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
8,1,59.94,18,3601,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
37,5,60.04,35,7294,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
25,4,64.51,63,5104,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0
18,1,47.52,32,11337,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
8,1,41.6,34,3029,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
41,4,65.96,43,9248,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
8,1,65.56,25,1578,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
19,1,73.07,31,6130,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0
13,4,31.55,58,5389,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
8,2,74.53,57,3268,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0
8,1,58.69,25,1190,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
20,6,50.97,110,8102,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
36,4,62.48,94,8950,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.0,8.0
13,5,73.98,112,4279,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
8,1,72.87,37,3001,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0
5,1,62.31,52,2530,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
34,5,68.3,104,9415,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0
